Timestamp,Power
25.04.2017 11:45 - 25.04.2017 12:00,42.921
25.04.2017 12:00 - 25.04.2017 12:15,29.195
25.04.2017 12:15 - 25.04.2017 12:30,79.486
25.04.2017 12:30 - 25.04.2017 12:45,87.989
25.04.2017 12:45 - 25.04.2017 13:00,42.945
25.04.2017 13:00 - 25.04.2017 13:15,7.448
25.04.2017 13:15 - 25.04.2017 13:30,83.631
25.04.2017 13:30 - 25.04.2017 13:45,31.484
25.04.2017 13:45 - 25.04.2017 14:00,23.972
25.04.2017 14:00 - 25.04.2017 14:15,15.963
25.04.2017 14:15 - 25.04.2017 14:30,82.967
25.04.2017 14:30 - 25.04.2017 14:45,30.714
25.04.2017 14:45 - 25.04.2017 15:00,17.027
25.04.2017 15:00 - 25.04.2017 15:15,3.295
25.04.2017 15:15 - 25.04.2017 15:30,76.683
25.04.2017 15:30 - 25.04.2017 15:45,34.702
25.04.2017 15:45 - 25.04.2017 16:00,48.732
25.04.2017 16:00 - 25.04.2017 16:15,86.305
25.04.2017 16:15 - 25.04.2017 16:30,36.081
25.04.2017 16:30 - 25.04.2017 16:45,25.886
25.04.2017 16:45 - 25.04.2017 17:00,97.095
25.04.2017 17:00 - 25.04.2017 17:15,29.081
25.04.2017 17:15 - 25.04.2017 17:30,90.100
25.04.2017 17:30 - 25.04.2017 17:45,13.032
25.04.2017 17:45 - 25.04.2017 18:00,58.750
25.04.2017 18:00 - 25.04.2017 18:15,74.822
25.04.2017 18:15 - 25.04.2017 18:30,33.326
25.04.2017 18:30 - 25.04.2017 18:45,73.113
25.04.2017 18:45 - 25.04.2017 19:00,22.990
25.04.2017 19:00 - 25.04.2017 19:15,17.777
25.04.2017 19:15 - 25.04.2017 19:30,85.372
25.04.2017 19:30 - 25.04.2017 19:45,61.031
25.04.2017 19:45 - 25.04.2017 20:00,20.280
25.04.2017 20:00 - 25.04.2017 20:15,53.463
25.04.2017 20:15 - 25.04.2017 20:30,88.889
25.04.2017 20:30 - 25.04.2017 20:45,46.326
25.04.2017 20:45 - 25.04.2017 21:00,83.690
25.04.2017 21:00 - 25.04.2017 21:15,95.481
25.04.2017 21:15 - 25.04.2017 21:30,5.917
25.04.2017 21:30 - 25.04.2017 21:45,25.684
25.04.2017 21:45 - 25.04.2017 22:00,46.757
25.04.2017 22:00 - 25.04.2017 22:15,21.537
25.04.2017 22:15 - 25.04.2017 22:30,58.834
25.04.2017 22:30 - 25.04.2017 22:45,43.283
25.04.2017 22:45 - 25.04.2017 23:00,66.743
25.04.2017 23:00 - 25.04.2017 23:15,41.292
25.04.2017 23:15 - 25.04.2017 23:30,36.724
25.04.2017 23:30 - 25.04.2017 23:45,7.012
25.04.2017 23:45 - 26.04.2017 00:00,7.091
26.04.2017 00:00 - 26.04.2017 00:15,67.643
26.04.2017 00:15 - 26.04.2017 00:30,92.694
26.04.2017 00:30 - 26.04.2017 00:45,8.924
26.04.2017 00:45 - 26.04.2017 01:00,97.304
26.04.2017 01:00 - 26.04.2017 01:15,5.472
26.04.2017 01:15 - 26.04.2017 01:30,90.343
26.04.2017 01:30 - 26.04.2017 01:45,30.679
26.04.2017 01:45 - 26.04.2017 02:00,88.015
26.04.2017 02:00 - 26.04.2017 02:15,95.129
26.04.2017 02:15 - 26.04.2017 02:30,80.930
26.04.2017 02:30 - 26.04.2017 02:45,44.780
26.04.2017 02:45 - 26.04.2017 03:00,28.301
26.04.2017 03:00 - 26.04.2017 03:15,12.351
26.04.2017 03:15 - 26.04.2017 03:30,69.766
26.04.2017 03:30 - 26.04.2017 03:45,64.384
26.04.2017 03:45 - 26.04.2017 04:00,65.450
26.04.2017 04:00 - 26.04.2017 04:15,49.382
26.04.2017 04:15 - 26.04.2017 04:30,0.842
26.04.2017 04:30 - 26.04.2017 04:45,46.183
26.04.2017 04:45 - 26.04.2017 05:00,46.852
26.04.2017 05:00 - 26.04.2017 05:15,67.052
26.04.2017 05:15 - 26.04.2017 05:30,41.997
26.04.2017 05:30 - 26.04.2017 05:45,73.358
26.04.2017 05:45 - 26.04.2017 06:00,53.877
26.04.2017 06:00 - 26.04.2017 06:15,96.411
26.04.2017 06:15 - 26.04.2017 06:30,0.546
26.04.2017 06:30 - 26.04.2017 06:45,8.294
26.04.2017 06:45 - 26.04.2017 07:00,24.947
26.04.2017 07:00 - 26.04.2017 07:15,98.131
26.04.2017 07:15 - 26.04.2017 07:30,55.098
26.04.2017 07:30 - 26.04.2017 07:45,67.200
26.04.2017 07:45 - 26.04.2017 08:00,42.456
26.04.2017 08:00 - 26.04.2017 08:15,19.649
26.04.2017 08:15 - 26.04.2017 08:30,82.057
26.04.2017 08:30 - 26.04.2017 08:45,36.450
26.04.2017 08:45 - 26.04.2017 09:00,31.934
26.04.2017 09:00 - 26.04.2017 09:15,15.512
26.04.2017 09:15 - 26.04.2017 09:30,49.749
26.04.2017 09:30 - 26.04.2017 09:45,64.719
26.04.2017 09:45 - 26.04.2017 10:00,45.937
26.04.2017 10:00 - 26.04.2017 10:15,33.152
26.04.2017 10:15 - 26.04.2017 10:30,63.933
26.04.2017 10:30 - 26.04.2017 10:45,72.215
26.04.2017 10:45 - 26.04.2017 11:00,6.512
26.04.2017 11:00 - 26.04.2017 11:15,57.097
26.04.2017 11:15 - 26.04.2017 11:30,63.931
26.04.2017 11:30 - 26.04.2017 11:45,12.224
26.04.2017 11:45 - 26.04.2017 12:00,92.057
26.04.2017 12:00 - 26.04.2017 12:15,17.986
26.04.2017 12:15 - 26.04.2017 12:30,12.566
26.04.2017 12:30 - 26.04.2017 12:45,9.198
26.04.2017 12:45 - 26.04.2017 13:00,28.785
26.04.2017 13:00 - 26.04.2017 13:15,91.707
26.04.2017 13:15 - 26.04.2017 13:30,94.435
26.04.2017 13:30 - 26.04.2017 13:45,80.209
26.04.2017 13:45 - 26.04.2017 14:00,29.059
26.04.2017 14:00 - 26.04.2017 14:15,15.603
26.04.2017 14:15 - 26.04.2017 14:30,66.686
26.04.2017 14:30 - 26.04.2017 14:45,15.778
26.04.2017 14:45 - 26.04.2017 15:00,98.040
26.04.2017 15:00 - 26.04.2017 15:15,74.961
26.04.2017 15:15 - 26.04.2017 15:30,18.663
26.04.2017 15:30 - 26.04.2017 15:45,38.039
26.04.2017 15:45 - 26.04.2017 16:00,46.128
26.04.2017 16:00 - 26.04.2017 16:15,61.712
26.04.2017 16:15 - 26.04.2017 16:30,12.066
26.04.2017 16:30 - 26.04.2017 16:45,76.111
26.04.2017 16:45 - 26.04.2017 17:00,3.852
26.04.2017 17:00 - 26.04.2017 17:15,27.754
26.04.2017 17:15 - 26.04.2017 17:30,43.922
26.04.2017 17:30 - 26.04.2017 17:45,43.235
26.04.2017 17:45 - 26.04.2017 18:00,51.544
26.04.2017 18:00 - 26.04.2017 18:15,61.700
26.04.2017 18:15 - 26.04.2017 18:30,11.528
26.04.2017 18:30 - 26.04.2017 18:45,16.802
26.04.2017 18:45 - 26.04.2017 19:00,39.162
26.04.2017 19:00 - 26.04.2017 19:15,77.535
26.04.2017 19:15 - 26.04.2017 19:30,30.020
26.04.2017 19:30 - 26.04.2017 19:45,7.850
26.04.2017 19:45 - 26.04.2017 20:00,21.489
26.04.2017 20:00 - 26.04.2017 20:15,4.811
26.04.2017 20:15 - 26.04.2017 20:30,46.588
26.04.2017 20:30 - 26.04.2017 20:45,69.419
26.04.2017 20:45 - 26.04.2017 21:00,24.237
26.04.2017 21:00 - 26.04.2017 21:15,41.798
26.04.2017 21:15 - 26.04.2017 21:30,93.362
26.04.2017 21:30 - 26.04.2017 21:45,40.087
26.04.2017 21:45 - 26.04.2017 22:00,22.831
26.04.2017 22:00 - 26.04.2017 22:15,56.826
26.04.2017 22:15 - 26.04.2017 22:30,11.760
26.04.2017 22:30 - 26.04.2017 22:45,81.317
26.04.2017 22:45 - 26.04.2017 23:00,60.458
26.04.2017 23:00 - 26.04.2017 23:15,76.364
26.04.2017 23:15 - 26.04.2017 23:30,51.198
26.04.2017 23:30 - 26.04.2017 23:45,24.844
26.04.2017 23:45 - 27.04.2017 00:00,27.767
27.04.2017 00:00 - 27.04.2017 00:15,56.869
27.04.2017 00:15 - 27.04.2017 00:30,64.240
27.04.2017 00:30 - 27.04.2017 00:45,34.983
27.04.2017 00:45 - 27.04.2017 01:00,53.610
27.04.2017 01:00 - 27.04.2017 01:15,9.334
27.04.2017 01:15 - 27.04.2017 01:30,84.736
27.04.2017 01:30 - 27.04.2017 01:45,81.906
27.04.2017 01:45 - 27.04.2017 02:00,52.099
27.04.2017 02:00 - 27.04.2017 02:15,51.114
27.04.2017 02:15 - 27.04.2017 02:30,95.807
27.04.2017 02:30 - 27.04.2017 02:45,78.060
27.04.2017 02:45 - 27.04.2017 03:00,70.775
27.04.2017 03:00 - 27.04.2017 03:15,83.575
27.04.2017 03:15 - 27.04.2017 03:30,33.204
27.04.2017 03:30 - 27.04.2017 03:45,96.748
27.04.2017 03:45 - 27.04.2017 04:00,94.666
27.04.2017 04:00 - 27.04.2017 04:15,83.279
27.04.2017 04:15 - 27.04.2017 04:30,99.551
27.04.2017 04:30 - 27.04.2017 04:45,17.694
27.04.2017 04:45 - 27.04.2017 05:00,41.811
27.04.2017 05:00 - 27.04.2017 05:15,16.402
27.04.2017 05:15 - 27.04.2017 05:30,19.584
27.04.2017 05:30 - 27.04.2017 05:45,2.332
27.04.2017 05:45 - 27.04.2017 06:00,83.302
27.04.2017 06:00 - 27.04.2017 06:15,91.293
27.04.2017 06:15 - 27.04.2017 06:30,15.948
27.04.2017 06:30 - 27.04.2017 06:45,67.082
27.04.2017 06:45 - 27.04.2017 07:00,84.291
27.04.2017 07:00 - 27.04.2017 07:15,66.569
27.04.2017 07:15 - 27.04.2017 07:30,65.123
27.04.2017 07:30 - 27.04.2017 07:45,71.870
27.04.2017 07:45 - 27.04.2017 08:00,93.755
27.04.2017 08:00 - 27.04.2017 08:15,30.420
27.04.2017 08:15 - 27.04.2017 08:30,44.103
27.04.2017 08:30 - 27.04.2017 08:45,16.102
27.04.2017 08:45 - 27.04.2017 09:00,33.430
27.04.2017 09:00 - 27.04.2017 09:15,89.964
27.04.2017 09:15 - 27.04.2017 09:30,6.476
27.04.2017 09:30 - 27.04.2017 09:45,99.285
27.04.2017 09:45 - 27.04.2017 10:00,29.381
27.04.2017 10:00 - 27.04.2017 10:15,2.208
27.04.2017 10:15 - 27.04.2017 10:30,60.259
27.04.2017 10:30 - 27.04.2017 10:45,45.990
27.04.2017 10:45 - 27.04.2017 11:00,4.898
27.04.2017 11:00 - 27.04.2017 11:15,72.858
27.04.2017 11:15 - 27.04.2017 11:30,54.811
27.04.2017 11:30 - 27.04.2017 11:45,17.769
27.04.2017 11:45 - 27.04.2017 12:00,78.931
27.04.2017 12:00 - 27.04.2017 12:15,64.786
27.04.2017 12:15 - 27.04.2017 12:30,5.409
27.04.2017 12:30 - 27.04.2017 12:45,97.698
27.04.2017 12:45 - 27.04.2017 13:00,38.763
27.04.2017 13:00 - 27.04.2017 13:15,49.648
27.04.2017 13:15 - 27.04.2017 13:30,79.520
27.04.2017 13:30 - 27.04.2017 13:45,70.343
27.04.2017 13:45 - 27.04.2017 14:00,94.599
27.04.2017 14:00 - 27.04.2017 14:15,57.421
27.04.2017 14:15 - 27.04.2017 14:30,99.011
27.04.2017 14:30 - 27.04.2017 14:45,74.115
27.04.2017 14:45 - 27.04.2017 15:00,21.823
27.04.2017 15:00 - 27.04.2017 15:15,58.326
27.04.2017 15:15 - 27.04.2017 15:30,55.931
27.04.2017 15:30 - 27.04.2017 15:45,93.716
27.04.2017 15:45 - 27.04.2017 16:00,80.232
27.04.2017 16:00 - 27.04.2017 16:15,39.697
27.04.2017 16:15 - 27.04.2017 16:30,52.641
27.04.2017 16:30 - 27.04.2017 16:45,76.473
27.04.2017 16:45 - 27.04.2017 17:00,51.790
27.04.2017 17:00 - 27.04.2017 17:15,47.987
27.04.2017 17:15 - 27.04.2017 17:30,86.994
27.04.2017 17:30 - 27.04.2017 17:45,80.177
27.04.2017 17:45 - 27.04.2017 18:00,92.368
27.04.2017 18:00 - 27.04.2017 18:15,47.547
27.04.2017 18:15 - 27.04.2017 18:30,1.804
27.04.2017 18:30 - 27.04.2017 18:45,92.793
27.04.2017 18:45 - 27.04.2017 19:00,2.450
27.04.2017 19:00 - 27.04.2017 19:15,28.806
27.04.2017 19:15 - 27.04.2017 19:30,27.619
27.04.2017 19:30 - 27.04.2017 19:45,0.411
27.04.2017 19:45 - 27.04.2017 20:00,88.432
27.04.2017 20:00 - 27.04.2017 20:15,76.999
27.04.2017 20:15 - 27.04.2017 20:30,67.994
27.04.2017 20:30 - 27.04.2017 20:45,48.087
27.04.2017 20:45 - 27.04.2017 21:00,30.231
27.04.2017 21:00 - 27.04.2017 21:15,38.574
27.04.2017 21:15 - 27.04.2017 21:30,99.120
27.04.2017 21:30 - 27.04.2017 21:45,59.104
27.04.2017 21:45 - 27.04.2017 22:00,86.800
27.04.2017 22:00 - 27.04.2017 22:15,53.989
27.04.2017 22:15 - 27.04.2017 22:30,16.256
27.04.2017 22:30 - 27.04.2017 22:45,45.032
27.04.2017 22:45 - 27.04.2017 23:00,35.324
27.04.2017 23:00 - 27.04.2017 23:15,69.558
27.04.2017 23:15 - 27.04.2017 23:30,42.296
27.04.2017 23:30 - 27.04.2017 23:45,1.863
27.04.2017 23:45 - 28.04.2017 00:00,55.942
28.04.2017 00:00 - 28.04.2017 00:15,79.190
28.04.2017 00:15 - 28.04.2017 00:30,14.609
28.04.2017 00:30 - 28.04.2017 00:45,12.546
28.04.2017 00:45 - 28.04.2017 01:00,11.551
28.04.2017 01:00 - 28.04.2017 01:15,37.445
28.04.2017 01:15 - 28.04.2017 01:30,22.013
28.04.2017 01:30 - 28.04.2017 01:45,82.614
28.04.2017 01:45 - 28.04.2017 02:00,13.125
28.04.2017 02:00 - 28.04.2017 02:15,40.432
28.04.2017 02:15 - 28.04.2017 02:30,11.816
28.04.2017 02:30 - 28.04.2017 02:45,47.683
28.04.2017 02:45 - 28.04.2017 03:00,20.339
28.04.2017 03:00 - 28.04.2017 03:15,86.216
28.04.2017 03:15 - 28.04.2017 03:30,60.789
28.04.2017 03:30 - 28.04.2017 03:45,90.373
28.04.2017 03:45 - 28.04.2017 04:00,91.724
28.04.2017 04:00 - 28.04.2017 04:15,59.584
28.04.2017 04:15 - 28.04.2017 04:30,75.225
28.04.2017 04:30 - 28.04.2017 04:45,44.376
28.04.2017 04:45 - 28.04.2017 05:00,78.941
28.04.2017 05:00 - 28.04.2017 05:15,14.116
28.04.2017 05:15 - 28.04.2017 05:30,11.010
28.04.2017 05:30 - 28.04.2017 05:45,72.301
28.04.2017 05:45 - 28.04.2017 06:00,44.258
28.04.2017 06:00 - 28.04.2017 06:15,82.557
28.04.2017 06:15 - 28.04.2017 06:30,44.419
28.04.2017 06:30 - 28.04.2017 06:45,87.550
28.04.2017 06:45 - 28.04.2017 07:00,14.522
28.04.2017 07:00 - 28.04.2017 07:15,61.740
28.04.2017 07:15 - 28.04.2017 07:30,1.187
28.04.2017 07:30 - 28.04.2017 07:45,2.627
28.04.2017 07:45 - 28.04.2017 08:00,10.517
28.04.2017 08:00 - 28.04.2017 08:15,32.977
28.04.2017 08:15 - 28.04.2017 08:30,13.924
28.04.2017 08:30 - 28.04.2017 08:45,48.716
28.04.2017 08:45 - 28.04.2017 09:00,13.480
28.04.2017 09:00 - 28.04.2017 09:15,14.727
28.04.2017 09:15 - 28.04.2017 09:30,22.631
28.04.2017 09:30 - 28.04.2017 09:45,13.283
28.04.2017 09:45 - 28.04.2017 10:00,37.505
28.04.2017 10:00 - 28.04.2017 10:15,44.409
28.04.2017 10:15 - 28.04.2017 10:30,2.646
28.04.2017 10:30 - 28.04.2017 10:45,2.821
28.04.2017 10:45 - 28.04.2017 11:00,2.783
28.04.2017 11:00 - 28.04.2017 11:15,60.390
28.04.2017 11:15 - 28.04.2017 11:30,16.414
28.04.2017 11:30 - 28.04.2017 11:45,38.763
28.04.2017 11:45 - 28.04.2017 12:00,20.788
28.04.2017 12:00 - 28.04.2017 12:15,42.665
28.04.2017 12:15 - 28.04.2017 12:30,40.877
28.04.2017 12:30 - 28.04.2017 12:45,15.685
28.04.2017 12:45 - 28.04.2017 13:00,99.501
28.04.2017 13:00 - 28.04.2017 13:15,1.430
28.04.2017 13:15 - 28.04.2017 13:30,12.122
28.04.2017 13:30 - 28.04.2017 13:45,51.353
28.04.2017 13:45 - 28.04.2017 14:00,87.697
28.04.2017 14:00 - 28.04.2017 14:15,29.650
28.04.2017 14:15 - 28.04.2017 14:30,30.646
28.04.2017 14:30 - 28.04.2017 14:45,49.017
28.04.2017 14:45 - 28.04.2017 15:00,10.335
28.04.2017 15:00 - 28.04.2017 15:15,18.720
28.04.2017 15:15 - 28.04.2017 15:30,37.895
28.04.2017 15:30 - 28.04.2017 15:45,76.988
28.04.2017 15:45 - 28.04.2017 16:00,64.205
28.04.2017 16:00 - 28.04.2017 16:15,61.781
28.04.2017 16:15 - 28.04.2017 16:30,71.656
28.04.2017 16:30 - 28.04.2017 16:45,57.063
28.04.2017 16:45 - 28.04.2017 17:00,95.918
28.04.2017 17:00 - 28.04.2017 17:15,39.665
28.04.2017 17:15 - 28.04.2017 17:30,81.830
28.04.2017 17:30 - 28.04.2017 17:45,59.092
28.04.2017 17:45 - 28.04.2017 18:00,46.249
28.04.2017 18:00 - 28.04.2017 18:15,55.360
28.04.2017 18:15 - 28.04.2017 18:30,60.029
28.04.2017 18:30 - 28.04.2017 18:45,70.875
28.04.2017 18:45 - 28.04.2017 19:00,12.915
28.04.2017 19:00 - 28.04.2017 19:15,90.566
28.04.2017 19:15 - 28.04.2017 19:30,24.349
28.04.2017 19:30 - 28.04.2017 19:45,57.814
28.04.2017 19:45 - 28.04.2017 20:00,96.895
28.04.2017 20:00 - 28.04.2017 20:15,19.276
28.04.2017 20:15 - 28.04.2017 20:30,93.987
28.04.2017 20:30 - 28.04.2017 20:45,25.456
28.04.2017 20:45 - 28.04.2017 21:00,21.006
28.04.2017 21:00 - 28.04.2017 21:15,40.082
28.04.2017 21:15 - 28.04.2017 21:30,32.322
28.04.2017 21:30 - 28.04.2017 21:45,55.728
28.04.2017 21:45 - 28.04.2017 22:00,22.931
28.04.2017 22:00 - 28.04.2017 22:15,96.147
28.04.2017 22:15 - 28.04.2017 22:30,52.031
28.04.2017 22:30 - 28.04.2017 22:45,51.021
28.04.2017 22:45 - 28.04.2017 23:00,42.863
28.04.2017 23:00 - 28.04.2017 23:15,95.555
28.04.2017 23:15 - 28.04.2017 23:30,84.377
28.04.2017 23:30 - 28.04.2017 23:45,22.155
28.04.2017 23:45 - 29.04.2017 00:00,92.426
29.04.2017 00:00 - 29.04.2017 00:15,67.390
29.04.2017 00:15 - 29.04.2017 00:30,1.007
29.04.2017 00:30 - 29.04.2017 00:45,95.532
29.04.2017 00:45 - 29.04.2017 01:00,43.616
29.04.2017 01:00 - 29.04.2017 01:15,55.562
29.04.2017 01:15 - 29.04.2017 01:30,62.621
29.04.2017 01:30 - 29.04.2017 01:45,15.271
29.04.2017 01:45 - 29.04.2017 02:00,39.691
29.04.2017 02:00 - 29.04.2017 02:15,44.167
29.04.2017 02:15 - 29.04.2017 02:30,51.900
29.04.2017 02:30 - 29.04.2017 02:45,21.717
29.04.2017 02:45 - 29.04.2017 03:00,89.586
29.04.2017 03:00 - 29.04.2017 03:15,65.034
29.04.2017 03:15 - 29.04.2017 03:30,30.713
29.04.2017 03:30 - 29.04.2017 03:45,65.173
29.04.2017 03:45 - 29.04.2017 04:00,73.052
29.04.2017 04:00 - 29.04.2017 04:15,92.348
29.04.2017 04:15 - 29.04.2017 04:30,16.509
29.04.2017 04:30 - 29.04.2017 04:45,93.430
29.04.2017 04:45 - 29.04.2017 05:00,26.727
29.04.2017 05:00 - 29.04.2017 05:15,52.697
29.04.2017 05:15 - 29.04.2017 05:30,93.509
29.04.2017 05:30 - 29.04.2017 05:45,32.432
29.04.2017 05:45 - 29.04.2017 06:00,20.332
29.04.2017 06:00 - 29.04.2017 06:15,25.640
29.04.2017 06:15 - 29.04.2017 06:30,9.678
29.04.2017 06:30 - 29.04.2017 06:45,95.638
29.04.2017 06:45 - 29.04.2017 07:00,71.567
29.04.2017 07:00 - 29.04.2017 07:15,7.650
29.04.2017 07:15 - 29.04.2017 07:30,2.384
29.04.2017 07:30 - 29.04.2017 07:45,29.039
29.04.2017 07:45 - 29.04.2017 08:00,12.721
29.04.2017 08:00 - 29.04.2017 08:15,37.557
29.04.2017 08:15 - 29.04.2017 08:30,27.753
29.04.2017 08:30 - 29.04.2017 08:45,1.132
29.04.2017 08:45 - 29.04.2017 09:00,4.482
29.04.2017 09:00 - 29.04.2017 09:15,7.444
29.04.2017 09:15 - 29.04.2017 09:30,14.975
29.04.2017 09:30 - 29.04.2017 09:45,50.003
29.04.2017 09:45 - 29.04.2017 10:00,33.140
29.04.2017 10:00 - 29.04.2017 10:15,88.446
29.04.2017 10:15 - 29.04.2017 10:30,13.192
29.04.2017 10:30 - 29.04.2017 10:45,39.398
29.04.2017 10:45 - 29.04.2017 11:00,15.283
29.04.2017 11:00 - 29.04.2017 11:15,18.647
29.04.2017 11:15 - 29.04.2017 11:30,17.038
29.04.2017 11:30 - 29.04.2017 11:45,10.156
29.04.2017 11:45 - 29.04.2017 12:00,16.991
29.04.2017 12:00 - 29.04.2017 12:15,82.108
29.04.2017 12:15 - 29.04.2017 12:30,28.423
29.04.2017 12:30 - 29.04.2017 12:45,47.435
29.04.2017 12:45 - 29.04.2017 13:00,83.409
29.04.2017 13:00 - 29.04.2017 13:15,18.809
29.04.2017 13:15 - 29.04.2017 13:30,49.942
29.04.2017 13:30 - 29.04.2017 13:45,39.241
29.04.2017 13:45 - 29.04.2017 14:00,5.735
29.04.2017 14:00 - 29.04.2017 14:15,95.380
29.04.2017 14:15 - 29.04.2017 14:30,81.546
29.04.2017 14:30 - 29.04.2017 14:45,76.371
29.04.2017 14:45 - 29.04.2017 15:00,11.232
29.04.2017 15:00 - 29.04.2017 15:15,48.293
29.04.2017 15:15 - 29.04.2017 15:30,39.624
29.04.2017 15:30 - 29.04.2017 15:45,31.901
29.04.2017 15:45 - 29.04.2017 16:00,73.790
29.04.2017 16:00 - 29.04.2017 16:15,23.958
29.04.2017 16:15 - 29.04.2017 16:30,85.401
29.04.2017 16:30 - 29.04.2017 16:45,65.933
29.04.2017 16:45 - 29.04.2017 17:00,83.922
29.04.2017 17:00 - 29.04.2017 17:15,72.285
29.04.2017 17:15 - 29.04.2017 17:30,6.535
29.04.2017 17:30 - 29.04.2017 17:45,90.926
29.04.2017 17:45 - 29.04.2017 18:00,20.794
29.04.2017 18:00 - 29.04.2017 18:15,98.356
29.04.2017 18:15 - 29.04.2017 18:30,58.995
29.04.2017 18:30 - 29.04.2017 18:45,36.542
29.04.2017 18:45 - 29.04.2017 19:00,91.987
29.04.2017 19:00 - 29.04.2017 19:15,90.702
29.04.2017 19:15 - 29.04.2017 19:30,25.125
29.04.2017 19:30 - 29.04.2017 19:45,67.822
29.04.2017 19:45 - 29.04.2017 20:00,37.149
29.04.2017 20:00 - 29.04.2017 20:15,64.881
29.04.2017 20:15 - 29.04.2017 20:30,19.781
29.04.2017 20:30 - 29.04.2017 20:45,37.377
29.04.2017 20:45 - 29.04.2017 21:00,47.450
29.04.2017 21:00 - 29.04.2017 21:15,71.619
29.04.2017 21:15 - 29.04.2017 21:30,94.408
29.04.2017 21:30 - 29.04.2017 21:45,16.187
29.04.2017 21:45 - 29.04.2017 22:00,21.874
29.04.2017 22:00 - 29.04.2017 22:15,92.604
29.04.2017 22:15 - 29.04.2017 22:30,61.123
29.04.2017 22:30 - 29.04.2017 22:45,27.073
29.04.2017 22:45 - 29.04.2017 23:00,52.583
29.04.2017 23:00 - 29.04.2017 23:15,0.869
29.04.2017 23:15 - 29.04.2017 23:30,77.858
29.04.2017 23:30 - 29.04.2017 23:45,62.625
29.04.2017 23:45 - 30.04.2017 00:00,34.463
30.04.2017 00:00 - 30.04.2017 00:15,61.692
30.04.2017 00:15 - 30.04.2017 00:30,37.928
30.04.2017 00:30 - 30.04.2017 00:45,65.979
30.04.2017 00:45 - 30.04.2017 01:00,91.268
30.04.2017 01:00 - 30.04.2017 01:15,18.532
30.04.2017 01:15 - 30.04.2017 01:30,53.913
30.04.2017 01:30 - 30.04.2017 01:45,37.954
30.04.2017 01:45 - 30.04.2017 02:00,56.624
30.04.2017 02:00 - 30.04.2017 02:15,5.918
30.04.2017 02:15 - 30.04.2017 02:30,38.426
30.04.2017 02:30 - 30.04.2017 02:45,9.544
30.04.2017 02:45 - 30.04.2017 03:00,20.428
30.04.2017 03:00 - 30.04.2017 03:15,52.583
30.04.2017 03:15 - 30.04.2017 03:30,56.078
30.04.2017 03:30 - 30.04.2017 03:45,76.109
30.04.2017 03:45 - 30.04.2017 04:00,28.653
30.04.2017 04:00 - 30.04.2017 04:15,69.828
30.04.2017 04:15 - 30.04.2017 04:30,30.028
30.04.2017 04:30 - 30.04.2017 04:45,29.358
30.04.2017 04:45 - 30.04.2017 05:00,84.399
30.04.2017 05:00 - 30.04.2017 05:15,58.691
30.04.2017 05:15 - 30.04.2017 05:30,70.223
30.04.2017 05:30 - 30.04.2017 05:45,8.357
30.04.2017 05:45 - 30.04.2017 06:00,77.380
30.04.2017 06:00 - 30.04.2017 06:15,47.035
30.04.2017 06:15 - 30.04.2017 06:30,90.734
30.04.2017 06:30 - 30.04.2017 06:45,16.597
30.04.2017 06:45 - 30.04.2017 07:00,77.617
30.04.2017 07:00 - 30.04.2017 07:15,47.365
30.04.2017 07:15 - 30.04.2017 07:30,21.800
30.04.2017 07:30 - 30.04.2017 07:45,64.737
30.04.2017 07:45 - 30.04.2017 08:00,40.323
30.04.2017 08:00 - 30.04.2017 08:15,84.851
30.04.2017 08:15 - 30.04.2017 08:30,72.549
30.04.2017 08:30 - 30.04.2017 08:45,90.735
30.04.2017 08:45 - 30.04.2017 09:00,60.090
30.04.2017 09:00 - 30.04.2017 09:15,50.108
30.04.2017 09:15 - 30.04.2017 09:30,43.827
30.04.2017 09:30 - 30.04.2017 09:45,81.080
30.04.2017 09:45 - 30.04.2017 10:00,55.784
30.04.2017 10:00 - 30.04.2017 10:15,90.537
30.04.2017 10:15 - 30.04.2017 10:30,18.360
30.04.2017 10:30 - 30.04.2017 10:45,83.330
30.04.2017 10:45 - 30.04.2017 11:00,17.817
30.04.2017 11:00 - 30.04.2017 11:15,86.341
30.04.2017 11:15 - 30.04.2017 11:30,41.046
30.04.2017 11:30 - 30.04.2017 11:45,31.443
30.04.2017 11:45 - 30.04.2017 12:00,5.621
30.04.2017 12:00 - 30.04.2017 12:15,58.405
30.04.2017 12:15 - 30.04.2017 12:30,59.913
30.04.2017 12:30 - 30.04.2017 12:45,74.010
30.04.2017 12:45 - 30.04.2017 13:00,35.226
30.04.2017 13:00 - 30.04.2017 13:15,60.978
30.04.2017 13:15 - 30.04.2017 13:30,41.544
30.04.2017 13:30 - 30.04.2017 13:45,84.236
30.04.2017 13:45 - 30.04.2017 14:00,92.964
30.04.2017 14:00 - 30.04.2017 14:15,55.598
30.04.2017 14:15 - 30.04.2017 14:30,60.537
30.04.2017 14:30 - 30.04.2017 14:45,66.094
30.04.2017 14:45 - 30.04.2017 15:00,88.240
30.04.2017 15:00 - 30.04.2017 15:15,15.968
30.04.2017 15:15 - 30.04.2017 15:30,37.650
30.04.2017 15:30 - 30.04.2017 15:45,29.710
30.04.2017 15:45 - 30.04.2017 16:00,81.235
30.04.2017 16:00 - 30.04.2017 16:15,77.449
30.04.2017 16:15 - 30.04.2017 16:30,42.121
