Timestamp,Power
15.02.2017 11:00 - 15.02.2017 11:15,79.25676147
15.02.2017 11:15 - 15.02.2017 11:30,78.89093347
15.02.2017 11:30 - 15.02.2017 11:45,9.464219881
15.02.2017 11:45 - 15.02.2017 12:00,5.975691266
15.02.2017 12:00 - 15.02.2017 12:15,51.15456157
15.02.2017 12:15 - 15.02.2017 12:30,80.60533656
15.02.2017 12:30 - 15.02.2017 12:45,19.49779264
15.02.2017 12:45 - 15.02.2017 13:00,31.70145846
15.02.2017 13:00 - 15.02.2017 13:15,81.25632785
15.02.2017 13:15 - 15.02.2017 13:30,9.901603719
15.02.2017 13:30 - 15.02.2017 13:45,44.64808574
15.02.2017 13:45 - 15.02.2017 14:00,75.63701123
15.02.2017 14:00 - 15.02.2017 14:15,75.6104873
15.02.2017 14:15 - 15.02.2017 14:30,40.87763609
15.02.2017 14:30 - 15.02.2017 14:45,64.3313901
15.02.2017 14:45 - 15.02.2017 15:00,34.83076908
15.02.2017 15:00 - 15.02.2017 15:15,41.91480055
15.02.2017 15:15 - 15.02.2017 15:30,35.39439156
15.02.2017 15:30 - 15.02.2017 15:45,54.21709484
15.02.2017 15:45 - 15.02.2017 16:00,54.42239938
15.02.2017 16:00 - 15.02.2017 16:15,2.777709553
15.02.2017 16:15 - 15.02.2017 16:30,21.53563768
15.02.2017 16:30 - 15.02.2017 16:45,89.89644912
15.02.2017 16:45 - 15.02.2017 17:00,5.09396004
15.02.2017 17:00 - 15.02.2017 17:15,80.04709071
15.02.2017 17:15 - 15.02.2017 17:30,35.38909775
15.02.2017 17:30 - 15.02.2017 17:45,53.08221461
15.02.2017 17:45 - 15.02.2017 18:00,31.47229822
15.02.2017 18:00 - 15.02.2017 18:15,13.43853207
15.02.2017 18:15 - 15.02.2017 18:30,98.50110386
15.02.2017 18:30 - 15.02.2017 18:45,36.84569031
15.02.2017 18:45 - 15.02.2017 19:00,98.66345589
15.02.2017 19:00 - 15.02.2017 19:15,33.93887531
15.02.2017 19:15 - 15.02.2017 19:30,59.60667973
15.02.2017 19:30 - 15.02.2017 19:45,83.53023449
15.02.2017 19:45 - 15.02.2017 20:00,50.7905308
15.02.2017 20:00 - 15.02.2017 20:15,91.61479253
15.02.2017 20:15 - 15.02.2017 20:30,42.90903998
15.02.2017 20:30 - 15.02.2017 20:45,33.13395401
15.02.2017 20:45 - 15.02.2017 21:00,55.42869098
15.02.2017 21:00 - 15.02.2017 21:15,14.01384264
15.02.2017 21:15 - 15.02.2017 21:30,33.23316063
15.02.2017 21:30 - 15.02.2017 21:45,64.10332865
15.02.2017 21:45 - 15.02.2017 22:00,12.61152204
15.02.2017 22:00 - 15.02.2017 22:15,16.39356957
15.02.2017 22:15 - 15.02.2017 22:30,63.4560028
15.02.2017 22:30 - 15.02.2017 22:45,37.57001609
15.02.2017 22:45 - 15.02.2017 23:00,37.21713473
15.02.2017 23:00 - 15.02.2017 23:15,14.65838025
15.02.2017 23:15 - 15.02.2017 23:30,8.440164445
15.02.2017 23:30 - 15.02.2017 23:45,69.04051672
15.02.2017 23:45 - 16.02.2017 00:00,27.00287222
16.02.2017 00:00 - 16.02.2017 00:15,42.54175307
16.02.2017 00:15 - 16.02.2017 00:30,53.61009525
16.02.2017 00:30 - 16.02.2017 00:45,13.64953201
16.02.2017 00:45 - 16.02.2017 01:00,11.91167013
16.02.2017 01:00 - 16.02.2017 01:15,23.13945257
16.02.2017 01:15 - 16.02.2017 01:30,89.90869171
16.02.2017 01:30 - 16.02.2017 01:45,33.90798367
16.02.2017 01:45 - 16.02.2017 02:00,51.16796082
16.02.2017 02:00 - 16.02.2017 02:15,12.0464856
16.02.2017 02:15 - 16.02.2017 02:30,25.22250687
16.02.2017 02:30 - 16.02.2017 02:45,57.64024055
16.02.2017 02:45 - 16.02.2017 03:00,88.92736934
16.02.2017 03:00 - 16.02.2017 03:15,36.47094085
16.02.2017 03:15 - 16.02.2017 03:30,97.27813595
16.02.2017 03:30 - 16.02.2017 03:45,26.75563612
16.02.2017 03:45 - 16.02.2017 04:00,29.99344082
16.02.2017 04:00 - 16.02.2017 04:15,36.32055454
16.02.2017 04:15 - 16.02.2017 04:30,90.78546989
16.02.2017 04:30 - 16.02.2017 04:45,27.31566262
16.02.2017 04:45 - 16.02.2017 05:00,37.97195416
16.02.2017 05:00 - 16.02.2017 05:15,15.92502386
16.02.2017 05:15 - 16.02.2017 05:30,54.74270191
16.02.2017 05:30 - 16.02.2017 05:45,37.10798835
16.02.2017 05:45 - 16.02.2017 06:00,55.18762485
16.02.2017 06:00 - 16.02.2017 06:15,25.15132666
16.02.2017 06:15 - 16.02.2017 06:30,56.6407459
16.02.2017 06:30 - 16.02.2017 06:45,71.04995928
16.02.2017 06:45 - 16.02.2017 07:00,3.954897933
16.02.2017 07:00 - 16.02.2017 07:15,86.91113857
16.02.2017 07:15 - 16.02.2017 07:30,47.77271481
16.02.2017 07:30 - 16.02.2017 07:45,55.58052641
16.02.2017 07:45 - 16.02.2017 08:00,86.23162739
16.02.2017 08:00 - 16.02.2017 08:15,18.42457385
16.02.2017 08:15 - 16.02.2017 08:30,17.27556982
16.02.2017 08:30 - 16.02.2017 08:45,1.275100161
16.02.2017 08:45 - 16.02.2017 09:00,91.33956596
16.02.2017 09:00 - 16.02.2017 09:15,83.68486941
16.02.2017 09:15 - 16.02.2017 09:30,26.26796518
16.02.2017 09:30 - 16.02.2017 09:45,99.34837158
16.02.2017 09:45 - 16.02.2017 10:00,79.39366721
16.02.2017 10:00 - 16.02.2017 10:15,89.44636022
16.02.2017 10:15 - 16.02.2017 10:30,3.431995555
16.02.2017 10:30 - 16.02.2017 10:45,98.39049042
16.02.2017 10:45 - 16.02.2017 11:00,31.34405492
16.02.2017 11:00 - 16.02.2017 11:15,16.18569869
16.02.2017 11:15 - 16.02.2017 11:30,45.36853018
16.02.2017 11:30 - 16.02.2017 11:45,73.42894947
16.02.2017 11:45 - 16.02.2017 12:00,83.04122069
16.02.2017 12:00 - 16.02.2017 12:15,25.03492336
16.02.2017 12:15 - 16.02.2017 12:30,48.52765918
16.02.2017 12:30 - 16.02.2017 12:45,33.76289228
16.02.2017 12:45 - 16.02.2017 13:00,7.313782113
16.02.2017 13:00 - 16.02.2017 13:15,6.665957942
16.02.2017 13:15 - 16.02.2017 13:30,71.85711306
16.02.2017 13:30 - 16.02.2017 13:45,93.82508562
16.02.2017 13:45 - 16.02.2017 14:00,34.33155879
16.02.2017 14:00 - 16.02.2017 14:15,56.5933027
16.02.2017 14:15 - 16.02.2017 14:30,35.58852448
16.02.2017 14:30 - 16.02.2017 14:45,56.79934052
16.02.2017 14:45 - 16.02.2017 15:00,92.15187826
16.02.2017 15:00 - 16.02.2017 15:15,62.89427478
16.02.2017 15:15 - 16.02.2017 15:30,39.40092633
16.02.2017 15:30 - 16.02.2017 15:45,77.82584162
16.02.2017 15:45 - 16.02.2017 16:00,51.51135922
16.02.2017 16:00 - 16.02.2017 16:15,6.247794601
16.02.2017 16:15 - 16.02.2017 16:30,45.77670505
16.02.2017 16:30 - 16.02.2017 16:45,36.06676259
16.02.2017 16:45 - 16.02.2017 17:00,88.327963
16.02.2017 17:00 - 16.02.2017 17:15,45.04659784
16.02.2017 17:15 - 16.02.2017 17:30,28.15296793
16.02.2017 17:30 - 16.02.2017 17:45,62.62946102
16.02.2017 17:45 - 16.02.2017 18:00,31.72691776
16.02.2017 18:00 - 16.02.2017 18:15,53.04709387
16.02.2017 18:15 - 16.02.2017 18:30,92.94900121
16.02.2017 18:30 - 16.02.2017 18:45,94.01281376
16.02.2017 18:45 - 16.02.2017 19:00,62.5708446
16.02.2017 19:00 - 16.02.2017 19:15,19.26572276
16.02.2017 19:15 - 16.02.2017 19:30,68.61665467
16.02.2017 19:30 - 16.02.2017 19:45,4.476222908
16.02.2017 19:45 - 16.02.2017 20:00,3.000073074
16.02.2017 20:00 - 16.02.2017 20:15,88.45097343
16.02.2017 20:15 - 16.02.2017 20:30,30.64690581
16.02.2017 20:30 - 16.02.2017 20:45,40.66002708
16.02.2017 20:45 - 16.02.2017 21:00,57.69450926
16.02.2017 21:00 - 16.02.2017 21:15,50.38902012
16.02.2017 21:15 - 16.02.2017 21:30,20.69599011
16.02.2017 21:30 - 16.02.2017 21:45,54.76502723
16.02.2017 21:45 - 16.02.2017 22:00,64.87828064
16.02.2017 22:00 - 16.02.2017 22:15,9.062316002
16.02.2017 22:15 - 16.02.2017 22:30,82.8494071
16.02.2017 22:30 - 16.02.2017 22:45,99.76331114
16.02.2017 22:45 - 16.02.2017 23:00,51.88164907
16.02.2017 23:00 - 16.02.2017 23:15,68.69192676
16.02.2017 23:15 - 16.02.2017 23:30,73.48543604
16.02.2017 23:30 - 16.02.2017 23:45,72.99539281
16.02.2017 23:45 - 17.02.2017 00:00,80.97638474
17.02.2017 00:00 - 17.02.2017 00:15,74.02705629
17.02.2017 00:15 - 17.02.2017 00:30,40.84456646
17.02.2017 00:30 - 17.02.2017 00:45,91.83189707
17.02.2017 00:45 - 17.02.2017 01:00,56.97340715
17.02.2017 01:00 - 17.02.2017 01:15,88.65672319
17.02.2017 01:15 - 17.02.2017 01:30,78.31041081
17.02.2017 01:30 - 17.02.2017 01:45,4.526764101
17.02.2017 01:45 - 17.02.2017 02:00,43.78429035
17.02.2017 02:00 - 17.02.2017 02:15,25.40673113
17.02.2017 02:15 - 17.02.2017 02:30,36.84662562
17.02.2017 02:30 - 17.02.2017 02:45,85.18095625
17.02.2017 02:45 - 17.02.2017 03:00,87.6044627
17.02.2017 03:00 - 17.02.2017 03:15,98.77352433
17.02.2017 03:15 - 17.02.2017 03:30,28.93672542
17.02.2017 03:30 - 17.02.2017 03:45,18.01392217
17.02.2017 03:45 - 17.02.2017 04:00,70.81108836
17.02.2017 04:00 - 17.02.2017 04:15,84.41745067
17.02.2017 04:15 - 17.02.2017 04:30,69.17121371
17.02.2017 04:30 - 17.02.2017 04:45,50.48307797
17.02.2017 04:45 - 17.02.2017 05:00,90.05753175
17.02.2017 05:00 - 17.02.2017 05:15,48.0315122
17.02.2017 05:15 - 17.02.2017 05:30,39.88913086
17.02.2017 05:30 - 17.02.2017 05:45,31.79758677
17.02.2017 05:45 - 17.02.2017 06:00,18.79969002
17.02.2017 06:00 - 17.02.2017 06:15,11.79987689
17.02.2017 06:15 - 17.02.2017 06:30,75.63602446
17.02.2017 06:30 - 17.02.2017 06:45,21.94877184
17.02.2017 06:45 - 17.02.2017 07:00,30.53251613
17.02.2017 07:00 - 17.02.2017 07:15,44.7073334
17.02.2017 07:15 - 17.02.2017 07:30,89.97025869
17.02.2017 07:30 - 17.02.2017 07:45,27.0958743
17.02.2017 07:45 - 17.02.2017 08:00,12.69468481
17.02.2017 08:00 - 17.02.2017 08:15,40.31334797
17.02.2017 08:15 - 17.02.2017 08:30,55.30098172
17.02.2017 08:30 - 17.02.2017 08:45,65.79192573
17.02.2017 08:45 - 17.02.2017 09:00,78.73068042
17.02.2017 09:00 - 17.02.2017 09:15,94.91854686
17.02.2017 09:15 - 17.02.2017 09:30,16.32321203
17.02.2017 09:30 - 17.02.2017 09:45,65.56636712
17.02.2017 09:45 - 17.02.2017 10:00,91.8711671
17.02.2017 10:00 - 17.02.2017 10:15,31.47268251
17.02.2017 10:15 - 17.02.2017 10:30,56.79096488
17.02.2017 10:30 - 17.02.2017 10:45,74.4780008
17.02.2017 10:45 - 17.02.2017 11:00,39.366845
17.02.2017 11:00 - 17.02.2017 11:15,63.3708859
17.02.2017 11:15 - 17.02.2017 11:30,1.597236887
17.02.2017 11:30 - 17.02.2017 11:45,83.69682479
17.02.2017 11:45 - 17.02.2017 12:00,65.84077432
17.02.2017 12:00 - 17.02.2017 12:15,60.39305044
17.02.2017 12:15 - 17.02.2017 12:30,48.72233084
17.02.2017 12:30 - 17.02.2017 12:45,97.54709322
17.02.2017 12:45 - 17.02.2017 13:00,24.71443201
17.02.2017 13:00 - 17.02.2017 13:15,0.918968981
17.02.2017 13:15 - 17.02.2017 13:30,53.64175865
17.02.2017 13:30 - 17.02.2017 13:45,29.85263123
17.02.2017 13:45 - 17.02.2017 14:00,94.6727519
17.02.2017 14:00 - 17.02.2017 14:15,42.2441829
17.02.2017 14:15 - 17.02.2017 14:30,99.8829127
17.02.2017 14:30 - 17.02.2017 14:45,87.2927402
17.02.2017 14:45 - 17.02.2017 15:00,23.98039444
17.02.2017 15:00 - 17.02.2017 15:15,18.02206752
17.02.2017 15:15 - 17.02.2017 15:30,14.74765746
17.02.2017 15:30 - 17.02.2017 15:45,73.32225369
17.02.2017 15:45 - 17.02.2017 16:00,18.96336443
17.02.2017 16:00 - 17.02.2017 16:15,61.65233236
17.02.2017 16:15 - 17.02.2017 16:30,61.46652749
17.02.2017 16:30 - 17.02.2017 16:45,51.45194506
17.02.2017 16:45 - 17.02.2017 17:00,19.61797015
17.02.2017 17:00 - 17.02.2017 17:15,41.73866667
17.02.2017 17:15 - 17.02.2017 17:30,99.52283999
17.02.2017 17:30 - 17.02.2017 17:45,32.16293131
17.02.2017 17:45 - 17.02.2017 18:00,43.9269793
17.02.2017 18:00 - 17.02.2017 18:15,16.68326575
17.02.2017 18:15 - 17.02.2017 18:30,80.13511438
17.02.2017 18:30 - 17.02.2017 18:45,0.702696079
17.02.2017 18:45 - 17.02.2017 19:00,63.43103792
17.02.2017 19:00 - 17.02.2017 19:15,17.63925075
17.02.2017 19:15 - 17.02.2017 19:30,62.97459315
17.02.2017 19:30 - 17.02.2017 19:45,34.9345897
17.02.2017 19:45 - 17.02.2017 20:00,87.73916814
17.02.2017 20:00 - 17.02.2017 20:15,77.87359441
17.02.2017 20:15 - 17.02.2017 20:30,35.4419665
17.02.2017 20:30 - 17.02.2017 20:45,31.31373862
17.02.2017 20:45 - 17.02.2017 21:00,57.31068759
17.02.2017 21:00 - 17.02.2017 21:15,42.01675369
17.02.2017 21:15 - 17.02.2017 21:30,54.33765132
17.02.2017 21:30 - 17.02.2017 21:45,48.09764849
17.02.2017 21:45 - 17.02.2017 22:00,88.06087032
17.02.2017 22:00 - 17.02.2017 22:15,98.32394042
17.02.2017 22:15 - 17.02.2017 22:30,78.42868702
17.02.2017 22:30 - 17.02.2017 22:45,12.1714791
17.02.2017 22:45 - 17.02.2017 23:00,97.76238738
17.02.2017 23:00 - 17.02.2017 23:15,99.36460637
17.02.2017 23:15 - 17.02.2017 23:30,76.67550135
17.02.2017 23:30 - 17.02.2017 23:45,51.45224426
17.02.2017 23:45 - 18.02.2017 00:00,4.591504626
18.02.2017 00:00 - 18.02.2017 00:15,85.86034443
18.02.2017 00:15 - 18.02.2017 00:30,4.083746267
18.02.2017 00:30 - 18.02.2017 00:45,16.99020762
18.02.2017 00:45 - 18.02.2017 01:00,26.54633222
18.02.2017 01:00 - 18.02.2017 01:15,12.48912467
18.02.2017 01:15 - 18.02.2017 01:30,97.33684638
18.02.2017 01:30 - 18.02.2017 01:45,53.93318994
18.02.2017 01:45 - 18.02.2017 02:00,25.4620513
18.02.2017 02:00 - 18.02.2017 02:15,46.06826293
18.02.2017 02:15 - 18.02.2017 02:30,6.656730065
18.02.2017 02:30 - 18.02.2017 02:45,75.90679467
18.02.2017 02:45 - 18.02.2017 03:00,0.386935059
18.02.2017 03:00 - 18.02.2017 03:15,7.872068583
18.02.2017 03:15 - 18.02.2017 03:30,62.18510714
18.02.2017 03:30 - 18.02.2017 03:45,98.87452036
18.02.2017 03:45 - 18.02.2017 04:00,77.28008912
18.02.2017 04:00 - 18.02.2017 04:15,5.916054777
18.02.2017 04:15 - 18.02.2017 04:30,55.04471722
18.02.2017 04:30 - 18.02.2017 04:45,35.34943354
18.02.2017 04:45 - 18.02.2017 05:00,36.32952411
18.02.2017 05:00 - 18.02.2017 05:15,73.53599923
18.02.2017 05:15 - 18.02.2017 05:30,93.68387492
18.02.2017 05:30 - 18.02.2017 05:45,16.79311705
18.02.2017 05:45 - 18.02.2017 06:00,97.87775322
18.02.2017 06:00 - 18.02.2017 06:15,30.37368899
18.02.2017 06:15 - 18.02.2017 06:30,36.82028448
18.02.2017 06:30 - 18.02.2017 06:45,76.66089334
18.02.2017 06:45 - 18.02.2017 07:00,15.68536618
18.02.2017 07:00 - 18.02.2017 07:15,62.35030886
18.02.2017 07:15 - 18.02.2017 07:30,8.876118247
18.02.2017 07:30 - 18.02.2017 07:45,12.54262125
18.02.2017 07:45 - 18.02.2017 08:00,89.27022826
18.02.2017 08:00 - 18.02.2017 08:15,82.30503572
18.02.2017 08:15 - 18.02.2017 08:30,71.21655673
18.02.2017 08:30 - 18.02.2017 08:45,47.82404973
18.02.2017 08:45 - 18.02.2017 09:00,89.3598019
18.02.2017 09:00 - 18.02.2017 09:15,94.19259089
18.02.2017 09:15 - 18.02.2017 09:30,93.57502578
18.02.2017 09:30 - 18.02.2017 09:45,24.24969043
18.02.2017 09:45 - 18.02.2017 10:00,40.90782864
18.02.2017 10:00 - 18.02.2017 10:15,65.44666376
18.02.2017 10:15 - 18.02.2017 10:30,29.47919334
18.02.2017 10:30 - 18.02.2017 10:45,68.52455859
18.02.2017 10:45 - 18.02.2017 11:00,66.46106852
18.02.2017 11:00 - 18.02.2017 11:15,28.76630693
18.02.2017 11:15 - 18.02.2017 11:30,66.59661472
18.02.2017 11:30 - 18.02.2017 11:45,33.63972394
18.02.2017 11:45 - 18.02.2017 12:00,42.71995666
18.02.2017 12:00 - 18.02.2017 12:15,45.49163343
18.02.2017 12:15 - 18.02.2017 12:30,75.09059804
18.02.2017 12:30 - 18.02.2017 12:45,83.43430128
18.02.2017 12:45 - 18.02.2017 13:00,50.04804771
18.02.2017 13:00 - 18.02.2017 13:15,25.40880465
18.02.2017 13:15 - 18.02.2017 13:30,28.30574926
18.02.2017 13:30 - 18.02.2017 13:45,37.13847856
18.02.2017 13:45 - 18.02.2017 14:00,58.71844766
18.02.2017 14:00 - 18.02.2017 14:15,27.09840082
18.02.2017 14:15 - 18.02.2017 14:30,35.55275279
18.02.2017 14:30 - 18.02.2017 14:45,36.41800984
18.02.2017 14:45 - 18.02.2017 15:00,93.56817501
18.02.2017 15:00 - 18.02.2017 15:15,12.1804792
18.02.2017 15:15 - 18.02.2017 15:30,17.43735373
18.02.2017 15:30 - 18.02.2017 15:45,85.00405002
18.02.2017 15:45 - 18.02.2017 16:00,87.6738313
18.02.2017 16:00 - 18.02.2017 16:15,97.39696951
18.02.2017 16:15 - 18.02.2017 16:30,40.54063329
18.02.2017 16:30 - 18.02.2017 16:45,77.2410693
18.02.2017 16:45 - 18.02.2017 17:00,38.52078271
18.02.2017 17:00 - 18.02.2017 17:15,92.9937777
18.02.2017 17:15 - 18.02.2017 17:30,49.0282188
18.02.2017 17:30 - 18.02.2017 17:45,29.23760697
18.02.2017 17:45 - 18.02.2017 18:00,81.87229989
18.02.2017 18:00 - 18.02.2017 18:15,35.29614385
18.02.2017 18:15 - 18.02.2017 18:30,89.85354021
18.02.2017 18:30 - 18.02.2017 18:45,99.93692278
18.02.2017 18:45 - 18.02.2017 19:00,12.13274719
18.02.2017 19:00 - 18.02.2017 19:15,43.71242256
18.02.2017 19:15 - 18.02.2017 19:30,0.400784513
18.02.2017 19:30 - 18.02.2017 19:45,79.78030753
18.02.2017 19:45 - 18.02.2017 20:00,18.32560535
18.02.2017 20:00 - 18.02.2017 20:15,50.1880249
18.02.2017 20:15 - 18.02.2017 20:30,75.55083648
18.02.2017 20:30 - 18.02.2017 20:45,14.73142452
18.02.2017 20:45 - 18.02.2017 21:00,32.7887774
18.02.2017 21:00 - 18.02.2017 21:15,26.76697862
18.02.2017 21:15 - 18.02.2017 21:30,67.21956171
18.02.2017 21:30 - 18.02.2017 21:45,88.17150314
18.02.2017 21:45 - 18.02.2017 22:00,5.285510177
18.02.2017 22:00 - 18.02.2017 22:15,44.11404282
18.02.2017 22:15 - 18.02.2017 22:30,38.91736827
18.02.2017 22:30 - 18.02.2017 22:45,12.31819402
18.02.2017 22:45 - 18.02.2017 23:00,15.52202364
18.02.2017 23:00 - 18.02.2017 23:15,1.587267807
18.02.2017 23:15 - 18.02.2017 23:30,15.27358325
18.02.2017 23:30 - 18.02.2017 23:45,39.2551287
18.02.2017 23:45 - 19.02.2017 00:00,36.82174795
19.02.2017 00:00 - 19.02.2017 00:15,57.0085724
19.02.2017 00:15 - 19.02.2017 00:30,76.90575464
19.02.2017 00:30 - 19.02.2017 00:45,40.09096554
19.02.2017 00:45 - 19.02.2017 01:00,80.68603125
19.02.2017 01:00 - 19.02.2017 01:15,49.5019376
19.02.2017 01:15 - 19.02.2017 01:30,49.24990084
19.02.2017 01:30 - 19.02.2017 01:45,43.49210485
19.02.2017 01:45 - 19.02.2017 02:00,37.62242028
19.02.2017 02:00 - 19.02.2017 02:15,66.44871563
19.02.2017 02:15 - 19.02.2017 02:30,34.68214756
19.02.2017 02:30 - 19.02.2017 02:45,98.77173372
19.02.2017 02:45 - 19.02.2017 03:00,58.34222682
19.02.2017 03:00 - 19.02.2017 03:15,27.49532531
19.02.2017 03:15 - 19.02.2017 03:30,78.25902696
19.02.2017 03:30 - 19.02.2017 03:45,69.14672577
19.02.2017 03:45 - 19.02.2017 04:00,27.37452635
19.02.2017 04:00 - 19.02.2017 04:15,9.794591625
19.02.2017 04:15 - 19.02.2017 04:30,40.22384903
19.02.2017 04:30 - 19.02.2017 04:45,82.38824571
19.02.2017 04:45 - 19.02.2017 05:00,77.54294329
19.02.2017 05:00 - 19.02.2017 05:15,72.30704383
19.02.2017 05:15 - 19.02.2017 05:30,58.88545842
19.02.2017 05:30 - 19.02.2017 05:45,85.54671599
19.02.2017 05:45 - 19.02.2017 06:00,96.16098164
19.02.2017 06:00 - 19.02.2017 06:15,86.64861961
19.02.2017 06:15 - 19.02.2017 06:30,89.49479465
19.02.2017 06:30 - 19.02.2017 06:45,17.96854869
19.02.2017 06:45 - 19.02.2017 07:00,69.26650339
19.02.2017 07:00 - 19.02.2017 07:15,27.61358001
19.02.2017 07:15 - 19.02.2017 07:30,19.56585805
19.02.2017 07:30 - 19.02.2017 07:45,17.11966843
19.02.2017 07:45 - 19.02.2017 08:00,39.86640253
19.02.2017 08:00 - 19.02.2017 08:15,42.97768811
19.02.2017 08:15 - 19.02.2017 08:30,19.47145882
19.02.2017 08:30 - 19.02.2017 08:45,96.03068834
19.02.2017 08:45 - 19.02.2017 09:00,0.736322304
19.02.2017 09:00 - 19.02.2017 09:15,2.936281516
19.02.2017 09:15 - 19.02.2017 09:30,61.5677015
19.02.2017 09:30 - 19.02.2017 09:45,99.30658023
19.02.2017 09:45 - 19.02.2017 10:00,44.91194448
19.02.2017 10:00 - 19.02.2017 10:15,50.64475823
19.02.2017 10:15 - 19.02.2017 10:30,97.92203533
19.02.2017 10:30 - 19.02.2017 10:45,26.16851929
19.02.2017 10:45 - 19.02.2017 11:00,42.02764084
19.02.2017 11:00 - 19.02.2017 11:15,93.09351718
19.02.2017 11:15 - 19.02.2017 11:30,22.54757357
19.02.2017 11:30 - 19.02.2017 11:45,37.90011285
19.02.2017 11:45 - 19.02.2017 12:00,2.124446649
19.02.2017 12:00 - 19.02.2017 12:15,23.33556472
19.02.2017 12:15 - 19.02.2017 12:30,88.0775748
19.02.2017 12:30 - 19.02.2017 12:45,1.159061203
19.02.2017 12:45 - 19.02.2017 13:00,42.36019827
19.02.2017 13:00 - 19.02.2017 13:15,86.15306986
19.02.2017 13:15 - 19.02.2017 13:30,66.65315312
19.02.2017 13:30 - 19.02.2017 13:45,96.81981363
19.02.2017 13:45 - 19.02.2017 14:00,61.53431484
19.02.2017 14:00 - 19.02.2017 14:15,9.950134756
19.02.2017 14:15 - 19.02.2017 14:30,88.48695212
19.02.2017 14:30 - 19.02.2017 14:45,72.126179
19.02.2017 14:45 - 19.02.2017 15:00,43.0125716
19.02.2017 15:00 - 19.02.2017 15:15,18.68343348
19.02.2017 15:15 - 19.02.2017 15:30,91.38791751
19.02.2017 15:30 - 19.02.2017 15:45,42.32355736
19.02.2017 15:45 - 19.02.2017 16:00,29.83015298
19.02.2017 16:00 - 19.02.2017 16:15,51.07662043
19.02.2017 16:15 - 19.02.2017 16:30,62.69089961
19.02.2017 16:30 - 19.02.2017 16:45,17.62651001
19.02.2017 16:45 - 19.02.2017 17:00,5.682556669
19.02.2017 17:00 - 19.02.2017 17:15,61.0718531
19.02.2017 17:15 - 19.02.2017 17:30,10.73507728
19.02.2017 17:30 - 19.02.2017 17:45,47.36574778
19.02.2017 17:45 - 19.02.2017 18:00,97.05723081
19.02.2017 18:00 - 19.02.2017 18:15,73.75556711
19.02.2017 18:15 - 19.02.2017 18:30,23.62836727
19.02.2017 18:30 - 19.02.2017 18:45,18.43364489
19.02.2017 18:45 - 19.02.2017 19:00,71.2621227
19.02.2017 19:00 - 19.02.2017 19:15,52.14259048
19.02.2017 19:15 - 19.02.2017 19:30,36.05118746
19.02.2017 19:30 - 19.02.2017 19:45,29.1799938
19.02.2017 19:45 - 19.02.2017 20:00,11.67987649
19.02.2017 20:00 - 19.02.2017 20:15,18.04420685
19.02.2017 20:15 - 19.02.2017 20:30,85.90519053
19.02.2017 20:30 - 19.02.2017 20:45,75.33057271
19.02.2017 20:45 - 19.02.2017 21:00,44.91695468
19.02.2017 21:00 - 19.02.2017 21:15,69.81197138
19.02.2017 21:15 - 19.02.2017 21:30,93.69861587
19.02.2017 21:30 - 19.02.2017 21:45,53.13295001
19.02.2017 21:45 - 19.02.2017 22:00,75.36287711
19.02.2017 22:00 - 19.02.2017 22:15,21.74868676
19.02.2017 22:15 - 19.02.2017 22:30,50.03940565
19.02.2017 22:30 - 19.02.2017 22:45,25.78448075
19.02.2017 22:45 - 19.02.2017 23:00,16.56086727
19.02.2017 23:00 - 19.02.2017 23:15,86.71787079
19.02.2017 23:15 - 19.02.2017 23:30,48.77885053
19.02.2017 23:30 - 19.02.2017 23:45,42.03103777
19.02.2017 23:45 - 20.02.2017 00:00,92.24114355
20.02.2017 00:00 - 20.02.2017 00:15,46.13369316
20.02.2017 00:15 - 20.02.2017 00:30,85.06993226
20.02.2017 00:30 - 20.02.2017 00:45,37.17984343
20.02.2017 00:45 - 20.02.2017 01:00,95.53975162
20.02.2017 01:00 - 20.02.2017 01:15,15.03544829
20.02.2017 01:15 - 20.02.2017 01:30,52.93309382
20.02.2017 01:30 - 20.02.2017 01:45,20.71827827
20.02.2017 01:45 - 20.02.2017 02:00,50.55587889
20.02.2017 02:00 - 20.02.2017 02:15,72.06615423
20.02.2017 02:15 - 20.02.2017 02:30,42.08253783
20.02.2017 02:30 - 20.02.2017 02:45,57.67832715
20.02.2017 02:45 - 20.02.2017 03:00,74.08644793
20.02.2017 03:00 - 20.02.2017 03:15,53.77905128
20.02.2017 03:15 - 20.02.2017 03:30,77.47934874
20.02.2017 03:30 - 20.02.2017 03:45,52.12784868
20.02.2017 03:45 - 20.02.2017 04:00,33.58563595
20.02.2017 04:00 - 20.02.2017 04:15,88.42881485
20.02.2017 04:15 - 20.02.2017 04:30,70.98901789
20.02.2017 04:30 - 20.02.2017 04:45,76.96398632
20.02.2017 04:45 - 20.02.2017 05:00,27.86041105
20.02.2017 05:00 - 20.02.2017 05:15,92.27493447
20.02.2017 05:15 - 20.02.2017 05:30,55.97940952
20.02.2017 05:30 - 20.02.2017 05:45,10.70569155
20.02.2017 05:45 - 20.02.2017 06:00,97.33763552
20.02.2017 06:00 - 20.02.2017 06:15,74.44897894
20.02.2017 06:15 - 20.02.2017 06:30,95.04281952
20.02.2017 06:30 - 20.02.2017 06:45,12.89108897
20.02.2017 06:45 - 20.02.2017 07:00,86.89988439
20.02.2017 07:00 - 20.02.2017 07:15,21.58775313
20.02.2017 07:15 - 20.02.2017 07:30,84.48223514
